455,222,65
292,120,102
206,229,124
308,205,147
331,167,113
265,86,3184
173,153,65
48,52,892
165,193,179
203,207,183
396,222,489
462,207,428
324,205,250
214,204,186
146,195,280
165,164,190
95,186,390
174,186,879
363,230,270
424,240,560
368,209,185
306,195,718
447,283,256
487,291,285
338,218,728
227,195,228
204,191,534
141,246,325
134,265,123
135,273,91
137,268,246
329,206,64
318,313,404
363,309,121
353,314,371
28,112,193
3,78,185
7,79,674
5,86,336
9,56,63
17,83,373
30,65,62
23,92,247
149,273,593
139,254,1042
259,203,110
188,210,147
181,149,357
257,201,589
189,202,204
272,190,309
369,206,721
24,33,2864
489,204,229
398,232,223
241,187,1534
159,170,1045
114,218,202
58,215,101
143,159,63
155,179,78
220,220,263
221,246,112
323,257,74
330,242,111
181,215,583
239,225,503
318,239,148
174,216,155
163,241,151
306,198,102
262,224,129
203,222,73
349,202,114
199,226,308
251,212,405
256,198,295
195,99,676
244,210,246
164,223,353
213,117,3039
13,69,1051
98,174,147
166,202,143
354,238,997
422,245,558
325,219,178
165,225,633
264,244,279
378,257,5315
214,106,1098
172,186,463
56,101,61
16,53,60
200,221,344
300,224,152
419,230,372
339,263,704
264,209,396
188,251,265
140,264,306
69,236,92
46,230,491
125,201,61
122,201,246
270,182,427
432,208,304
142,185,799
144,232,1428
132,192,1104
248,59,3024
184,155,469
23,20,95
21,15,683
89,92,156
117,154,68
343,168,324
372,210,518
434,184,194
464,186,323
364,171,426
334,161,327
317,175,1425
328,42,462
296,269,196
162,231,358
212,256,165
95,259,295
126,270,300
278,256,394
353,254,753
384,242,464
174,262,760
